<?xml version="1.0" encoding="UTF-8"?>
filename,line,severity,message,source
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,167,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,171,error,Method 'setBannerName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,171,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,171,error,Parameter bannerName should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,171,error,'bannerName' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,0,error,File does not end with a newline.,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,8,error,Using the '.*' form of import should be avoided - java.util.*.,com.puppycrawl.tools.checkstyle.checks.imports.AvoidStarImportCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,10,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,14,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,15,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,19,error,Method 'getCartItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,19,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,23,error,Method 'getCartItemList' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,23,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,27,error,Method 'getNumberOfItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,27,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,33,error,Method 'getAllCartItems' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,33,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,43,error,Method 'containsItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,43,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,43,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,47,error,Method 'addItem' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,47,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,47,error,Parameter item should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,47,error,Parameter isInStock should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,61,error,Method 'removeItemById' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,61,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,61,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,71,error,Method 'incrementQuantityByItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,71,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,71,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,76,error,Method 'setQuantityByItemId' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,76,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,76,error,Parameter itemId should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,76,error,Parameter quantity should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,81,error,Method 'getSubTotal' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,81,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Account.java,88,error,Line is longer than 80 characters (found 83).,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,0,error,File does not end with a newline.,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,0,error,Missing package-info.java file.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocPackageCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,6,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,10,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,11,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,12,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,13,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,14,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,15,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,16,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,17,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,18,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,19,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,20,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,21,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,22,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,23,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,24,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,25,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,26,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,27,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocVariableCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,31,error,Method 'getUsername' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,31,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,35,error,Method 'setUsername' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,35,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,35,error,Parameter username should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,35,error,'username' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,39,error,Method 'getPassword' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,39,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Method 'setPassword' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,Parameter password should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,43,error,'password' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Method 'getEmail' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,47,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,51,error,Method 'setEmail' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,51,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,51,error,Parameter email should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,51,error,'email' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,55,error,Method 'getFirstName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,55,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,59,error,Method 'setFirstName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,59,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,59,error,Parameter firstName should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,59,error,'firstName' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,63,error,Method 'getLastName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,63,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,67,error,Method 'setLastName' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,67,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,67,error,Parameter lastName should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,67,error,'lastName' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,71,error,Method 'getStatus' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,71,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,75,error,Method 'setStatus' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,75,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,75,error,Parameter status should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,75,error,'status' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,79,error,Method 'getAddress1' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,79,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,83,error,Method 'setAddress1' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,83,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,83,error,Parameter address1 should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,83,error,'address1' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,87,error,Method 'getAddress2' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,87,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,91,error,Method 'setAddress2' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,91,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,91,error,Parameter address2 should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,91,error,'address2' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,95,error,Method 'getCity' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,95,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,99,error,Method 'setCity' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,99,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,99,error,Parameter city should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,99,error,'city' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,103,error,Method 'getState' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,103,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,107,error,Method 'setState' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,107,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,107,error,Parameter state should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,107,error,'state' hides a field.,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,111,error,Method 'getZip' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,111,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,115,error,Method 'setZip' is not designed for extension - needs to be abstract, final or empty.,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,115,error,Missing a Javadoc comment.,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck
E:\Ci_Workspace\workspace\IDPAntTestoing\JPetStore\src\com\ibatis\jpetstore\domain\Cart.java,115,error,Parameter zip should be final.,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck
